holiday,temp,rain,snow,weather,year,month,day,hour,minute,second,actual,predicted
7.0,264.05,0.0,0.0,0.0,2014,2,13,17,0,0,6052,3680.1666285858664
7.0,284.76,0.6,0.0,4.0,2015,9,9,3,0,0,374,2437.884281075447
7.0,295.58,0.0,0.0,2.0,2017,7,26,10,0,0,4467,3299.128059206949
7.0,284.44,0.0,0.0,2.0,2017,5,9,1,0,0,352,2308.4165868279924
7.0,271.15,0.0,0.0,8.0,2018,3,5,21,0,0,753,3999.7451613147896
7.0,284.02,0.0,0.0,1.0,2013,7,29,5,0,0,2833,2701.850596206197
7.0,281.28,0.0,0.0,1.0,2017,4,3,6,0,0,5453,2786.9725043741237
7.0,280.19,0.0,0.0,1.0,2012,10,30,15,0,0,5837,3583.658449473267
7.0,289.69,0.0,0.0,10.0,2017,8,3,6,0,0,5460,2711.7106820394
7.0,286.53,0.0,0.0,1.0,2016,11,7,11,0,0,4088,3246.475098314455
7.0,272.46,0.0,0.0,8.0,2015,11,19,14,0,0,5323,3228.7935443238457
7.0,278.22,0.0,0.0,1.0,2018,3,18,17,0,0,4649,3803.6573199391787
7.0,255.93,0.0,0.0,1.0,2018,1,3,7,0,0,6017,2550.440544207635
7.0,271.53,1.27,0.0,8.0,2013,12,4,9,0,0,3876,2750.9333986777383
7.0,280.423,0.0,0.0,0.0,2016,10,23,3,0,0,484,2391.521997636526
7.0,290.82,0.0,0.0,1.0,2018,6,9,3,0,0,614,2583.6095901980952
7.0,293.61,0.0,0.0,1.0,2013,5,21,17,0,0,6099,4052.592911537591
7.0,293.95,0.0,0.0,4.0,2018,8,20,5,0,0,3005,2736.2466696473384
7.0,296.5,0.0,0.0,1.0,2016,9,7,19,0,0,2533,4204.437330517812
7.0,274.9,0.0,0.0,1.0,2016,12,1,19,0,0,2943,3846.7973950344676
7.0,270.43,0.0,0.0,1.0,2012,11,28,11,0,0,4809,3036.972246944264
7.0,274.44,0.0,0.0,1.0,2013,4,16,4,0,0,748,2526.008173228325
7.0,294.41,0.0,0.0,4.0,2018,7,19,13,0,0,4734,3540.2089556131614
7.0,282.56,0.0,0.0,0.0,2013,5,13,12,0,0,4778,3426.6869688913284
7.0,291.51,0.0,0.0,2.0,2018,7,20,2,0,0,360,2453.8626703048794
7.0,292.41,0.0,0.0,1.0,2013,8,20,7,0,0,6865,3012.702124747466
7.0,274.68,0.0,0.0,8.0,2018,3,5,9,0,0,3780,2881.1253569404435
7.0,268.16,0.0,0.0,1.0,2018,3,10,5,0,0,696,2494.7284777224886
7.0,280.09,0.0,0.0,5.0,2017,5,19,1,0,0,441,2189.905955301998
7.0,295.13,0.0,0.0,1.0,2016,5,19,14,0,0,5375,3748.734780083618
7.0,290.94,0.0,0.0,0.0,2016,6,16,8,0,0,5667,3104.308752057452
7.0,264.64,0.0,0.0,1.0,2014,1,9,21,0,0,2440,4084.1894974182615
7.0,267.9,0.0,0.0,0.0,2017,1,1,8,0,0,1284,2851.6613233611897
7.0,302.61,0.0,0.0,1.0,2017,8,1,15,0,0,5714,3914.0616320130284
7.0,284.32,1.98,0.0,10.0,2014,5,19,16,0,0,6215,3675.944074636267
7.0,265.0,0.0,0.0,0.0,2017,12,23,12,0,0,4175,2999.802580219235
7.0,274.28,0.0,0.0,1.0,2017,4,27,22,0,0,2065,4220.1576109488815
7.0,295.57,0.0,0.0,1.0,2013,9,24,18,0,0,4887,4111.351083685222
7.0,267.87,0.0,0.0,8.0,2012,12,21,9,0,0,5000,2691.585709393181
7.0,294.15,0.0,0.0,2.0,2018,6,11,22,0,0,1861,4468.1444781261525
7.0,279.22,0.0,0.0,4.0,2015,11,18,18,0,0,4550,3778.1581692866457
7.0,250.08,0.0,0.0,1.0,2016,12,18,17,0,0,3714,3271.5326062329914
7.0,256.22,0.0,0.0,0.0,2018,1,3,18,0,0,4350,3642.233163141769
7.0,291.46,0.0,0.0,0.0,2018,7,2,4,0,0,896,2696.5082888579927
7.0,288.08,0.0,0.0,0.0,2017,10,4,18,0,0,4990,3973.9247689380136
7.0,286.86,0.0,0.0,0.0,2017,10,18,1,0,0,344,2283.849911233461
7.0,278.84,0.0,0.0,2.0,2017,4,30,10,0,0,3489,3098.6160754944976
7.0,284.15,0.0,0.0,4.0,2018,5,11,0,0,0,660,2162.990071523309
7.0,294.54,0.0,0.0,1.0,2015,9,20,15,0,0,4185,3784.160819912395
7.0,273.17,0.25,0.0,4.0,2014,4,17,22,0,0,2464,4205.27161902664
7.0,284.69,0.0,0.0,5.0,2016,4,25,13,0,0,4860,3449.0566569396324
7.0,265.55,0.0,0.0,5.0,2018,2,14,6,0,0,5402,2506.560944280962
7.0,248.9,0.0,0.0,0.0,2014,1,27,11,0,0,3314,2875.306153959242
7.0,290.57,0.0,0.0,1.0,2013,6,30,9,0,0,3245,3202.6660067519224
7.0,289.95,0.0,0.0,1.0,2017,5,8,12,0,0,4609,3477.516331259507
7.0,295.55,0.0,0.0,4.0,2017,8,21,15,0,0,5352,3745.6203310550627
7.0,277.99,0.0,0.0,1.0,2013,10,14,6,0,0,5729,2678.5331368063744
7.0,294.37,0.0,0.0,0.0,2013,9,6,2,0,0,306,2567.021431015968
7.0,298.53,0.0,0.0,4.0,2013,7,8,9,0,0,4952,3281.016954366649
7.0,281.69,0.0,0.0,1.0,2012,10,19,19,0,0,3804,4007.008580163023
7.0,278.51,0.0,0.0,1.0,2013,5,11,2,0,0,495,2379.5369309329617
7.0,260.2,0.0,0.0,1.0,2014,2,24,12,0,0,4500,3110.089832656151
7.0,295.41,0.0,0.0,0.0,2016,8,22,23,0,0,1051,4594.024793336535
7.0,274.86,0.0,0.0,1.0,2016,4,29,5,0,0,2665,2580.6447286336297
7.0,292.93,0.0,0.0,0.0,2016,8,6,21,0,0,3225,4379.286203042331
7.0,276.08,0.0,0.0,1.0,2017,12,18,17,0,0,6009,3639.5791919693074
7.0,273.14,0.0,0.0,8.0,2013,4,19,7,0,0,5399,2692.357688956945
7.0,300.05,0.0,0.0,1.0,2013,7,17,22,0,0,2152,4606.260481253659
7.0,284.905,0.0,0.0,0.0,2018,5,2,22,0,0,1721,4388.176026789013
7.0,264.05,0.0,0.0,3.0,2015,12,31,12,0,0,5054,2956.7619214455335
7.0,274.55,0.0,0.0,0.0,2017,11,28,23,0,0,946,4222.936988086771
7.0,289.75,0.0,0.0,5.0,2017,5,17,8,0,0,5822,3015.7394203088006
7.0,267.28,0.0,0.0,5.0,2018,2,19,17,0,0,3585,3599.356181930936
7.0,297.72,0.0,0.0,0.0,2016,7,22,22,0,0,64,4546.336018680588
7.0,274.91,0.0,0.0,1.0,2013,11,11,2,0,0,215,2230.4873645816115
7.0,284.29,0.0,0.0,3.0,2014,5,8,5,0,0,2800,2718.0371834145008
7.0,253.34,0.0,0.0,3.0,2013,12,30,10,0,0,3793,2629.992125007284
7.0,284.21,0.0,0.0,1.0,2017,10,15,15,0,0,4577,3598.589009969244
7.0,294.26,0.0,0.0,0.0,2016,10,1,17,0,0,3927,3981.6707277620735
7.0,292.01,0.0,0.0,0.0,2012,10,17,15,0,0,4714,3784.6750354246433
7.0,290.95,0.0,0.0,4.0,2018,6,21,7,0,0,6557,2918.5600966064267
7.0,295.86,0.0,0.0,3.0,2017,9,4,14,0,0,4309,3668.9963932072424
7.0,285.68,0.0,0.0,1.0,2017,9,28,9,0,0,5359,3037.6107805647334
7.0,267.71,0.0,0.0,0.0,2016,12,22,5,0,0,2449,2369.6790786830497
7.0,296.56,0.0,0.0,1.0,2017,6,28,21,0,0,2997,4415.010829494477
7.0,276.08,0.0,0.0,1.0,2016,1,28,0,0,0,544,2160.1447071508373
7.0,284.311,0.0,0.0,4.0,2016,10,29,16,0,0,3899,3650.3609339160794
7.0,260.08,0.0,0.0,1.0,2017,3,11,8,0,0,3346,2680.0429468444236
7.0,284.72,0.0,0.0,5.0,2015,7,2,6,0,0,5400,2754.2815494380593
7.0,291.73,0.0,0.0,1.0,2014,7,8,23,0,0,1202,4579.644216488694
7.0,289.89,0.0,0.0,10.0,2017,5,16,7,0,0,6326,2846.940824524154
7.0,289.66,0.51,0.0,4.0,2014,5,20,11,0,0,4861,3354.3975029473368
7.0,301.67,0.0,0.0,0.0,2013,7,12,15,0,0,6223,3967.353672470723
7.0,297.48,0.0,0.0,1.0,2018,7,27,18,0,0,4303,4109.001012875895
7.0,273.36,0.0,0.0,3.0,2018,3,22,9,0,0,5222,2918.6332514564456
7.0,286.82,0.0,0.0,1.0,2017,8,15,7,0,0,6459,2888.741814877121
7.0,269.69,0.0,0.0,1.0,2017,1,26,19,0,0,3447,3909.795999830003
7.0,288.3,0.0,0.0,5.0,2017,8,19,1,0,0,847,2261.645816726719
7.0,297.86,0.0,0.0,0.0,2016,7,9,12,0,0,3837,3586.647621505719
7.0,283.75,0.0,0.0,4.0,2012,10,14,13,0,0,4128,3412.5589251101264
7.0,254.44,0.0,0.0,1.0,2013,2,3,1,0,0,730,1986.8024892404792
7.0,261.79,0.0,0.0,8.0,2016,2,8,9,0,0,4724,2729.476459112182
7.0,294.81,0.0,0.0,10.0,2017,6,30,18,0,0,3988,3960.9740951851563
7.0,294.31,0.25,0.0,5.0,2018,9,4,1,0,0,321,2337.058202565
7.0,276.94,0.0,0.0,4.0,2016,3,9,18,0,0,4639,3870.876719883483
7.0,278.58,0.0,0.0,4.0,2016,3,26,0,0,0,1328,2121.9753589698885
7.0,261.15,0.0,0.0,0.0,2017,11,10,4,0,0,776,2192.920647981249
7.0,272.55,0.0,0.0,5.0,2016,11,26,8,0,0,1883,2670.53094657405
7.0,274.61,0.0,0.0,4.0,2016,2,6,21,0,0,3034,4148.555261814992
7.0,291.37,0.0,0.0,0.0,2016,9,8,5,0,0,2842,2778.0845282693663
7.0,280.87,0.0,0.0,1.0,2013,11,13,13,0,0,5039,3388.190503420774
7.0,284.94,0.0,0.0,5.0,2012,11,11,13,0,0,3733,3402.1001369393416
7.0,274.65,0.0,0.0,0.0,2016,12,28,14,0,0,5148,3342.5355395180704
7.0,249.88,0.0,0.0,0.0,2013,12,7,0,0,0,1073,1672.650131129325
7.0,283.06,0.0,0.0,0.0,2016,9,14,9,0,0,5059,3040.527051808298
7.0,273.59,0.0,0.0,4.0,2013,2,11,17,0,0,5789,3774.0030958670905
7.0,266.69,0.0,0.0,1.0,2013,2,22,15,0,0,5254,3511.398758928124
7.0,273.93,0.0,0.0,4.0,2013,1,11,20,0,0,2711,4087.5955196006907
7.0,248.47,0.0,0.0,0.0,2014,1,5,8,0,0,1176,2599.2047538232327
7.0,274.08,0.0,0.0,8.0,2016,3,17,23,0,0,1450,4248.915268942521
7.0,272.02,0.0,0.0,1.0,2014,1,11,16,0,0,4546,3702.375274855207
7.0,255.93,0.0,0.0,5.0,2018,2,24,5,0,0,676,2258.145736325081
7.0,287.35,0.0,0.0,1.0,2013,6,8,23,0,0,2699,4543.580366952501
7.0,254.59,0.0,0.0,5.0,2017,1,15,6,0,0,922,2373.3178497012777
7.0,295.81,0.0,0.0,0.0,2017,9,20,14,0,0,5210,3696.3502462093747
7.0,271.42,0.0,0.0,1.0,2013,1,19,23,0,0,3125,4379.820165300851
7.0,276.269,0.0,0.0,1.0,2017,2,16,11,0,0,4739,3220.052348120309
7.0,276.92,0.0,0.0,4.0,2013,3,31,7,0,0,908,2810.7546144252556
7.0,280.67,0.0,0.0,1.0,2013,10,7,9,0,0,4925,3017.475597020024
7.0,290.94,0.0,0.0,3.0,2017,9,11,23,0,0,1022,4467.523027231535
7.0,248.39,0.0,0.0,1.0,2013,12,31,22,0,0,2189,3756.574193004377
7.0,281.22,0.0,0.0,2.0,2015,11,18,16,0,0,6341,3642.0929497003017
7.0,291.46,0.0,0.0,4.0,2016,8,27,14,0,0,4224,3594.0032696215458
7.0,275.43,0.0,0.0,5.0,2016,3,9,8,0,0,6115,2858.774277774828
7.0,272.61,0.0,0.0,1.0,2017,11,22,21,0,0,2638,3990.8840747288086
7.0,281.59,0.0,0.0,1.0,2012,10,10,15,0,0,5610,3624.780140855335
7.0,286.82,0.0,0.0,10.0,2017,4,15,5,0,0,598,2624.1569007202525
7.0,267.89,0.0,0.0,1.0,2014,3,23,14,0,0,4457,3402.447025279551
7.0,299.15,0.0,0.0,1.0,2014,7,20,22,0,0,2091,4578.148467190291
7.0,272.22,0.0,0.0,0.0,2016,12,22,23,0,0,1441,4190.878000060449
7.0,290.95,0.0,0.0,0.0,2017,6,15,5,0,0,2957,2801.0766323935277
7.0,300.69,0.0,0.0,0.0,2016,6,17,16,0,0,5954,4025.874156145721
7.0,296.01,0.0,0.0,2.0,2018,8,7,13,0,0,4726,3589.656844808509
7.0,289.08,0.0,0.0,0.0,2014,6,8,22,0,0,2257,4474.352827505823
7.0,254.65,0.0,0.0,0.0,2016,1,10,17,0,0,3240,3538.2662974493287
7.0,268.08,0.0,0.0,0.0,2018,1,31,10,0,0,4379,3006.4655021891995
7.0,293.15,0.0,0.0,1.0,2018,8,6,3,0,0,375,2588.606005778296
7.0,262.65,0.0,0.0,0.0,2018,4,1,0,0,0,1128,1934.7309705805528
7.0,275.88,0.0,0.0,0.0,2016,5,2,5,0,0,2766,2622.24439200947
7.0,267.65,0.0,0.0,8.0,2016,12,8,17,0,0,6070,3434.4901831697935
7.0,269.21,0.0,0.0,1.0,2013,3,2,10,0,0,4397,3065.228057370343
7.0,268.79,0.0,0.0,3.0,2018,4,16,0,0,0,407,1964.3323984736126
7.0,275.15,0.0,0.0,0.0,2018,3,15,15,0,0,5960,3581.7375976869516
7.0,273.55,0.0,0.0,1.0,2017,10,10,6,0,0,5936,2570.343202547996
7.0,252.72,0.0,0.0,1.0,2018,1,4,7,0,0,6420,2502.503242451192
7.0,255.46,0.0,0.0,0.0,2018,1,1,15,0,0,3410,3340.6447539136425
7.0,275.98,0.0,0.0,1.0,2012,11,14,19,0,0,3536,3912.666693380066
7.0,268.98,0.0,0.0,5.0,2013,2,26,20,0,0,2818,3968.8213684617767
7.0,284.27,0.25,0.0,10.0,2014,5,8,7,0,0,6108,2808.7053913870586
7.0,250.15,0.0,0.0,0.0,2018,2,6,6,0,0,5434,2364.165326248891
7.0,285.43,0.0,0.0,1.0,2017,9,18,7,0,0,6415,2849.2570922656123
7.0,302.74,0.0,0.0,1.0,2016,8,2,16,0,0,6114,4024.3061370288924
7.0,296.36,0.0,0.0,0.0,2018,8,13,9,0,0,4714,3228.2492650873064
7.0,278.01,0.0,0.0,1.0,2018,1,9,17,0,0,6104,3842.0370905257296
7.0,298.02,0.0,0.0,1.0,2017,10,20,16,0,0,6244,3892.729057051518
7.0,285.1,0.51,0.0,4.0,2014,6,7,23,0,0,2534,4455.32492983418
7.0,279.51,0.0,0.0,5.0,2015,12,10,12,0,0,4743,3174.6151661627955
7.0,288.19,0.0,0.0,0.0,2016,8,6,7,0,0,2409,2944.793103591426
7.0,290.03,0.0,0.0,0.0,2016,8,5,23,0,0,2497,4532.978359380464
7.0,278.75,0.0,0.0,2.0,2017,3,30,0,0,0,581,2138.2091215217733
7.0,289.22,0.0,0.0,0.0,2018,6,22,7,0,0,6222,2951.737035132759
7.0,287.09,0.0,0.0,2.0,2017,10,6,15,0,0,5777,3635.098264851953
7.0,305.02,0.0,0.0,1.0,2017,7,5,18,0,0,4202,4253.767571097691
7.0,283.69,0.0,0.0,0.0,2017,10,8,3,0,0,435,2442.8961613468273
7.0,270.34,0.0,0.0,1.0,2017,3,9,2,0,0,271,2246.9272423305592
7.0,289.29,0.0,0.0,0.0,2016,6,28,23,0,0,1811,4530.5496917144155
7.0,257.22,0.0,0.0,8.0,2017,12,28,2,0,0,288,1786.8123255874561
7.0,290.39,0.0,0.0,4.0,2013,5,21,23,0,0,1016,4546.026044363116
7.0,304.09,0.0,0.0,1.0,2018,9,16,18,0,0,3701,4184.802196708566
7.0,252.8,0.0,0.0,0.0,2013,12,6,18,0,0,4754,3471.649461747482
7.0,295.81,0.0,0.0,0.0,2015,6,27,10,0,0,3907,3370.9975265732573
7.0,298.08,0.0,0.0,1.0,2018,6,21,17,0,0,5997,4042.5254995807336
7.0,275.15,0.0,0.0,4.0,2013,4,23,17,0,0,6345,3752.2495616408196
7.0,290.02,0.0,0.0,1.0,2017,6,24,11,0,0,4198,3348.4159629227142
7.0,269.44,0.0,0.0,0.0,2013,1,10,21,0,0,2365,4180.026891710233
7.0,261.72,0.0,0.0,8.0,2016,12,16,18,0,0,2344,3437.0924951216075
7.0,276.29,0.0,0.0,1.0,2016,2,20,11,0,0,4637,3228.087759535658
7.0,297.67,0.0,0.0,1.0,2012,10,4,17,0,0,6057,4060.9715341154442
7.0,291.01,0.0,0.0,1.0,2016,5,19,10,0,0,4597,3298.4673993148062
7.0,282.68,0.0,0.0,0.0,2015,11,7,16,0,0,4542,3704.53640747146
7.0,277.96,0.0,0.0,1.0,2017,2,10,19,0,0,3186,4031.0936162513644
7.0,266.81,0.0,0.0,1.0,2017,12,7,22,0,0,1923,4003.0763070835637
7.0,291.03,1.02,0.0,5.0,2018,8,25,7,0,0,2672,2868.7070494810287
7.0,294.15,0.0,0.0,3.0,2015,7,4,9,0,0,2322,3212.299069984514
7.0,273.42,0.0,0.0,5.0,2016,11,25,23,0,0,1358,4147.026068327326
7.0,291.2,0.0,0.0,0.0,2014,7,27,6,0,0,861,2909.3574372562907
7.0,274.51,0.0,0.0,0.0,2018,1,10,2,0,0,270,2341.984971020851
7.0,287.83,0.0,0.0,10.0,2015,8,19,6,0,0,5764,2691.723722118102
7.0,259.6,0.0,0.0,8.0,2013,1,14,15,0,0,5554,3328.036023619912
7.0,291.08,0.0,0.0,5.0,2014,5,20,23,0,0,2504,4530.407720885949
7.0,264.22,0.0,0.0,8.0,2018,1,28,8,0,0,2314,2639.152844923603
7.0,274.15,0.0,0.0,8.0,2017,4,10,22,0,0,1352,4131.718180940214
7.0,301.27,0.0,0.0,0.0,2017,6,7,14,0,0,5070,3837.7867234538353
7.0,292.56,8.4,0.0,10.0,2014,7,11,8,0,0,5144,2993.1615762497313
7.0,299.11,0.0,0.0,3.0,2015,9,7,14,0,0,4660,3737.1083136355082
7.0,270.68,0.0,0.0,1.0,2013,3,27,10,0,0,4376,3060.8761085386905
7.0,276.69,0.0,0.0,0.0,2017,3,27,23,0,0,2654,4383.8354701727185
7.0,296.4,0.0,0.0,4.0,2016,7,27,3,0,0,498,2609.5772972576633
7.0,293.56,0.0,0.0,5.0,2017,9,11,21,0,0,2494,4281.028457838016
7.0,291.11,0.0,0.0,10.0,2013,5,31,3,0,0,373,2506.6482416079925
7.0,275.0,0.0,0.0,4.0,2017,11,1,14,0,0,4856,3320.271772215143
7.0,265.53,0.0,0.0,1.0,2017,2,9,18,0,0,4828,3752.9849062210124
7.0,278.51,0.0,0.0,1.0,2016,3,16,21,0,0,2722,4223.750979108547
7.0,295.72,0.0,0.0,5.0,2018,7,13,2,0,0,350,2477.9948301704208
7.0,282.09,0.0,0.0,1.0,2012,10,10,12,0,0,5030,3339.5361561394056
7.0,295.35,0.25,0.0,5.0,2015,9,17,17,0,0,6223,3934.67315402671
7.0,247.15,0.0,0.0,1.0,2014,1,6,17,0,0,3735,3441.661411947829
7.0,253.51,0.0,0.0,0.0,2013,1,21,23,0,0,859,4130.927549934517
7.0,271.65,0.0,0.0,1.0,2014,1,10,21,0,0,2712,4185.5853293097825
7.0,273.89,0.0,0.0,1.0,2013,4,23,18,0,0,4641,3875.971788179835
7.0,280.38,0.0,0.0,2.0,2012,10,20,2,0,0,589,2314.1787946434342
7.0,257.44,0.0,0.0,1.0,2013,12,12,9,0,0,5049,2640.7270208615882
7.0,259.04,0.0,0.0,1.0,2012,12,11,17,0,0,4913,3457.133918029387
7.0,282.22,0.0,0.0,2.0,2016,3,14,5,0,0,2776,2704.8890953445625
7.0,269.51,0.0,0.0,1.0,2015,11,26,23,0,0,1491,4160.21075022639
7.0,278.65,0.0,0.0,0.0,2015,10,13,23,0,0,1409,4338.14205401728
7.0,280.81,0.0,0.0,1.0,2013,10,6,20,0,0,2798,4093.237518343678
7.0,301.97,0.0,0.0,1.0,2016,6,18,19,0,0,3959,4321.221809010349
7.0,275.65,0.0,0.0,5.0,2017,11,17,21,0,0,3030,3980.9816826645365
7.0,300.82,0.0,0.0,1.0,2018,7,23,19,0,0,3143,4259.454257137593
7.0,270.26,0.0,0.0,5.0,2013,3,16,22,0,0,2919,4176.815879850787
7.0,279.35,0.0,0.0,5.0,2017,11,15,5,0,0,3011,2476.8458549804272
7.0,275.85,0.0,0.0,5.0,2013,5,2,14,0,0,5556,3460.679642631243
7.0,253.07,0.0,0.0,0.0,2017,12,27,11,0,0,4401,2723.833522059689
7.0,292.68,0.0,0.0,1.0,2017,7,10,4,0,0,873,2703.0581173973806
7.0,274.788,0.0,0.0,1.0,2016,10,27,6,0,0,5350,2582.728925061012
7.0,299.26,0.0,0.0,4.0,2014,6,18,18,0,0,4715,4163.213691733683
7.0,273.66,0.0,0.0,4.0,2013,5,5,5,0,0,504,2562.8023623082263
7.0,297.22,0.0,0.0,0.0,2018,8,12,22,0,0,1930,4509.5649943014105
7.0,290.79,10.92,0.0,4.0,2016,5,26,3,0,0,356,2562.2019619722705
7.0,288.55,0.0,0.0,0.0,2015,7,7,9,0,0,4360,3171.9894545409807
7.0,299.781,0.0,0.0,0.0,2016,8,9,22,0,0,2781,4573.8088776026525
7.0,270.0,0.0,0.0,3.0,2016,2,6,1,0,0,770,2145.7340557697025
7.0,274.84,0.0,0.0,8.0,2013,4,13,17,0,0,4718,3698.563737774566
7.0,299.88,0.0,0.0,1.0,2018,6,15,22,0,0,2778,4562.609548626351
7.0,294.37,0.0,0.0,4.0,2014,6,29,0,0,0,1471,2325.0964626130517
7.0,287.65,0.0,0.0,5.0,2013,9,17,20,0,0,3150,4138.402570829756
7.0,298.15,0.0,0.0,4.0,2013,7,8,4,0,0,822,2787.8812653430796
7.0,300.96,0.0,0.0,0.0,2017,9,22,23,0,0,2200,4647.18451042342
7.0,270.87,0.0,0.0,1.0,2017,1,27,14,0,0,5366,3438.4215459874467
7.0,276.7,0.0,0.0,1.0,2012,10,26,17,0,0,5955,3731.8293774327612
7.0,273.48,0.0,0.0,5.0,2018,4,11,9,0,0,5581,2885.9336454824297
7.0,286.25,0.0,0.0,0.0,2015,10,6,22,0,0,1560,4358.908281033295
7.0,274.08,0.0,0.0,8.0,2016,11,23,2,0,0,257,2066.270499866041
7.0,293.97,2.29,0.0,4.0,2015,7,24,5,0,0,2672,2784.361838350913
7.0,280.28,0.0,0.0,0.0,2018,4,24,1,0,0,330,2266.089706664723
7.0,271.35,0.0,0.0,1.0,2017,1,26,15,0,0,5767,3543.9851271321495
7.0,279.59,0.0,0.0,1.0,2012,11,2,13,0,0,5446,3392.714717892606
7.0,286.82,1.02,0.0,4.0,2013,10,4,23,0,0,1845,4431.186813962482
7.0,298.74,0.0,0.0,1.0,2014,7,9,17,0,0,6495,4095.9402263409174
7.0,268.8,0.0,0.0,5.0,2013,12,1,20,0,0,2975,3831.2777788826897
7.0,287.82,0.0,0.0,0.0,2013,5,15,8,0,0,6618,3111.4122558070594
7.0,291.796,0.0,0.0,0.0,2018,5,3,10,0,0,4763,3317.6334041416667
7.0,292.87,0.0,0.0,0.0,2013,9,27,3,0,0,385,2620.921936493127
7.0,273.28,0.0,0.0,3.0,2017,1,30,13,0,0,4314,3343.275359893174
7.0,270.02,0.0,0.0,5.0,2018,2,22,20,0,0,2736,3928.8428044351967
7.0,294.73,0.0,0.0,1.0,2016,6,24,10,0,0,4806,3331.582733754105
7.0,292.15,0.0,0.0,2.0,2017,8,6,20,0,0,2872,4228.7663897331695
7.0,283.15,0.0,0.0,5.0,2017,5,21,12,0,0,4689,3305.234721579611
7.0,286.89,0.25,0.0,4.0,2018,9,21,5,0,0,2919,2616.0116457780787
7.0,282.71,0.0,0.0,1.0,2016,5,14,19,0,0,3707,4060.0050301649644
7.0,304.15,0.0,0.0,1.0,2017,9,24,15,0,0,4477,3896.7245398096347
7.0,279.59,0.0,0.0,1.0,2017,3,19,21,0,0,2190,4224.570433207897
7.0,275.01,0.0,0.0,1.0,2017,1,21,1,0,0,657,2237.397864016588
7.0,287.05,0.0,0.0,4.0,2014,5,12,12,0,0,4895,3421.977161504572
7.0,270.58,0.0,0.0,1.0,2016,3,2,23,0,0,1369,4317.377830356872
7.0,293.55,0.0,0.0,4.0,2018,6,26,13,0,0,4849,3536.484460992124
7.0,266.72,0.0,0.0,1.0,2014,3,5,18,0,0,4659,3794.0162937135465
7.0,276.7,0.0,0.0,1.0,2013,11,10,11,0,0,3407,3135.325568694432
7.0,292.71,0.0,0.0,1.0,2015,10,10,20,0,0,2126,4239.262380711934
7.0,294.81,0.0,0.0,1.0,2013,8,12,12,0,0,5117,3543.6197951307113
7.0,279.45,0.0,0.0,1.0,2013,4,9,19,0,0,3226,4069.1958940958684
7.0,301.46,0.0,0.0,1.0,2017,9,23,13,0,0,4816,3663.418637169121
7.0,291.19,0.0,0.0,0.0,2013,6,14,9,0,0,4995,3243.1296081598084
7.0,251.84,0.0,0.0,5.0,2017,1,5,10,0,0,4383,2733.5343519228663
7.0,284.42,0.0,0.0,0.0,2016,11,12,14,0,0,4161,3517.8999005054466
7.0,277.9,0.0,0.0,1.0,2014,4,13,13,0,0,4267,3445.4530989117993
7.0,301.02,0.0,0.0,4.0,2016,8,4,16,0,0,6056,3952.490716953107
7.0,263.91,0.0,0.0,1.0,2013,1,7,3,0,0,278,2332.1514707270653
7.0,294.5,0.0,0.0,0.0,2014,6,8,13,0,0,5077,3675.8993355791717
7.0,295.99,0.0,0.0,1.0,2016,8,12,12,0,0,4520,3525.277035036692
7.0,272.48,0.0,0.0,8.0,2017,12,8,21,0,0,3138,3883.270397232958
7.0,302.96,0.0,0.0,0.0,2017,6,4,19,0,0,3679,4353.163704052884
7.0,288.09,0.0,0.0,4.0,2017,6,20,7,0,0,5665,2889.6650350926757
7.0,288.18,0.0,0.0,0.0,2015,8,26,22,0,0,1770,4398.593024488848
7.0,289.64,0.0,0.0,4.0,2016,10,17,19,0,0,2961,4033.1764661197267
7.0,296.15,0.0,0.0,1.0,2013,8,9,17,0,0,5763,4053.8826273171653
7.0,268.9,0.0,0.0,8.0,2013,3,6,2,0,0,266,2172.327045221704
7.0,266.39,0.0,0.0,3.0,2013,3,9,3,0,0,389,2304.4290405535758
7.0,299.01,0.0,0.0,3.0,2014,6,4,18,0,0,5135,4188.898471599932
7.0,295.77,0.0,0.0,0.0,2015,7,27,0,0,0,910,2379.172199576038
7.0,267.46,0.0,0.0,3.0,2012,12,18,11,0,0,5198,2958.088761526702
7.0,299.14,0.0,0.0,0.0,2016,8,22,19,0,0,2908,4258.46045553606
7.0,294.69,1.52,0.0,4.0,2016,8,23,21,0,0,2298,4328.14598311533
7.0,280.07,0.0,0.0,5.0,2012,10,15,10,0,0,4473,3050.3319670025994
7.0,301.01,0.0,0.0,1.0,2018,7,16,19,0,0,3277,4269.463293339089
7.0,292.15,0.0,0.0,3.0,2018,8,12,8,0,0,1850,3025.633459672219
7.0,279.555,0.0,0.0,1.0,2017,2,16,14,0,0,5365,3560.6168068079787
7.0,288.44,0.0,0.0,0.0,2016,9,3,0,0,0,1253,2252.854889529761
7.0,265.95,0.0,0.0,8.0,2018,2,20,12,0,0,4407,3046.6894542258888
7.0,273.601,0.0,0.0,0.0,2016,10,22,7,0,0,2061,2682.9397420614005
7.0,297.34,0.0,0.0,0.0,2015,7,23,10,0,0,4585,3381.4121977815266
7.0,294.15,0.0,0.0,1.0,2018,6,12,23,0,0,1250,4579.5000348520625
7.0,275.66,0.0,0.0,5.0,2013,1,12,12,0,0,4538,3316.835499066634
7.0,272.58,0.0,0.0,1.0,2018,4,10,3,0,0,358,2348.205109406812
